"department","date","shift","staff_type","subclass","total"
"Καρδιολογία","2024-01-01","AFTERNOON","DOCTOR","Παιδιατρική","1"
"Καρδιολογία","2024-01-01","AFTERNOON","DOCTOR","Ενδοκρινολογία","1"
"Καρδιολογία","2024-01-01","AFTERNOON","DOCTOR","Γαστρεντερολογία","1"
"Καρδιολογία","2024-01-01","AFTERNOON","NURSE","NURSE_ASSISTANT","4"
"Καρδιολογία","2024-01-01","AFTERNOON","NURSE","NURSE","2"
"Καρδιολογία","2024-01-01","AFTERNOON","ADMINISTRATIVE","Διαχειριστής","2"
"Καρδιολογία","2024-01-01","NIGHT","DOCTOR","Γαστρεντερολογία","1"
"Καρδιολογία","2024-01-01","NIGHT","DOCTOR","Ορθοπεδική","1"
"Καρδιολογία","2024-01-01","NIGHT","DOCTOR","Πνευμονολογία","1"
"Καρδιολογία","2024-01-01","NIGHT","NURSE","NURSE_ASSISTANT","2"
"Καρδιολογία","2024-01-01","NIGHT","NURSE","NURSE","1"
"Καρδιολογία","2024-01-01","NIGHT","NURSE","HEAD_NURSE","3"
"Καρδιολογία","2024-01-01","NIGHT","ADMINISTRATIVE","Υπεύθυνος Αρχείου","2"
"Καρδιολογία","2024-01-02","MORNING","DOCTOR","Γαστρεντερολογία","1"
"Καρδιολογία","2024-01-02","MORNING","DOCTOR","Χειρουργική","1"
"Καρδιολογία","2024-01-02","MORNING","DOCTOR","Οφθαλμολογία","1"
"Καρδιολογία","2024-01-02","MORNING","NURSE","NURSE_ASSISTANT","2"
"Καρδιολογία","2024-01-02","MORNING","NURSE","NURSE","2"
"Καρδιολογία","2024-01-02","MORNING","NURSE","HEAD_NURSE","2"
"Καρδιολογία","2024-01-02","MORNING","ADMINISTRATIVE","Τεχνικός","2"
"Καρδιολογία","2024-01-02","AFTERNOON","DOCTOR","Πνευμονολογία","1"
"Καρδιολογία","2024-01-02","AFTERNOON","DOCTOR","Ενδοκρινολογία","1"
"Καρδιολογία","2024-01-02","AFTERNOON","DOCTOR","Οφθαλμολογία","1"
"Καρδιολογία","2024-01-02","AFTERNOON","NURSE","HEAD_NURSE","2"
"Καρδιολογία","2024-01-02","AFTERNOON","NURSE","NURSE","3"
"Καρδιολογία","2024-01-02","AFTERNOON","NURSE","NURSE_ASSISTANT","1"
"Καρδιολογία","2024-01-02","AFTERNOON","ADMINISTRATIVE","Διαχειριστής","1"
"Καρδιολογία","2024-01-02","AFTERNOON","ADMINISTRATIVE","Τεχνικός","1"
"Καρδιολογία","2024-01-02","NIGHT","DOCTOR","Χειρουργική","1"
"Καρδιολογία","2024-01-02","NIGHT","DOCTOR","Οφθαλμολογία","1"
"Καρδιολογία","2024-01-02","NIGHT","DOCTOR","Νεφρολογία","1"
"Καρδιολογία","2024-01-02","NIGHT","NURSE","HEAD_NURSE","3"
"Καρδιολογία","2024-01-02","NIGHT","NURSE","NURSE","3"
"Καρδιολογία","2024-01-02","NIGHT","ADMINISTRATIVE","Διαχειριστής","2"
"Καρδιολογία","2024-01-03","MORNING","DOCTOR","Γαστρεντερολογία","1"
"Καρδιολογία","2024-01-03","MORNING","DOCTOR","Μαιευτική","1"
"Καρδιολογία","2024-01-03","MORNING","DOCTOR","Οφθαλμολογία","1"
"Καρδιολογία","2024-01-03","MORNING","NURSE","HEAD_NURSE","2"
"Καρδιολογία","2024-01-03","MORNING","NURSE","NURSE_ASSISTANT","1"
"Καρδιολογία","2024-01-03","MORNING","NURSE","NURSE","3"
"Καρδιολογία","2024-01-03","MORNING","ADMINISTRATIVE","Διαχειριστής","1"
"Καρδιολογία","2024-01-03","MORNING","ADMINISTRATIVE","Τεχνικός","1"
"Καρδιολογία","2024-01-03","AFTERNOON","DOCTOR","Παιδιατρική","2"
"Καρδιολογία","2024-01-03","AFTERNOON","DOCTOR","Ενδοκρινολογία","1"
"Καρδιολογία","2024-01-03","AFTERNOON","NURSE","NURSE_ASSISTANT","2"
"Καρδιολογία","2024-01-03","AFTERNOON","NURSE","HEAD_NURSE","2"
"Καρδιολογία","2024-01-03","AFTERNOON","NURSE","NURSE","2"
"Καρδιολογία","2024-01-03","AFTERNOON","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Καρδιολογία","2024-01-03","AFTERNOON","ADMINISTRATIVE","Τεχνικός","1"
"Καρδιολογία","2024-01-03","NIGHT","DOCTOR","Ενδοκρινολογία","1"
"Καρδιολογία","2024-01-03","NIGHT","DOCTOR","Γαστρεντερολογία","1"
"Καρδιολογία","2024-01-03","NIGHT","DOCTOR","Μαιευτική","1"
"Καρδιολογία","2024-01-03","NIGHT","NURSE","NURSE_ASSISTANT","1"
"Καρδιολογία","2024-01-03","NIGHT","NURSE","NURSE","4"
"Καρδιολογία","2024-01-03","NIGHT","NURSE","HEAD_NURSE","1"
"Καρδιολογία","2024-01-03","NIGHT","ADMINISTRATIVE","Λογιστής","1"
"Καρδιολογία","2024-01-03","NIGHT","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Καρδιολογία","2024-01-04","MORNING","DOCTOR","Ενδοκρινολογία","1"
"Καρδιολογία","2024-01-04","MORNING","DOCTOR","Ουρολογία","1"
"Καρδιολογία","2024-01-04","MORNING","DOCTOR","Οφθαλμολογία","1"
"Καρδιολογία","2024-01-04","MORNING","NURSE","NURSE_ASSISTANT","2"
"Καρδιολογία","2024-01-04","MORNING","NURSE","NURSE","3"
"Καρδιολογία","2024-01-04","MORNING","NURSE","HEAD_NURSE","1"
"Καρδιολογία","2024-01-04","MORNING","ADMINISTRATIVE","Τεχνικός","1"
"Καρδιολογία","2024-01-04","MORNING","ADMINISTRATIVE","Γραμματέας","1"
"Καρδιολογία","2024-01-04","AFTERNOON","DOCTOR","Ωτορινολαρυγγολογία","1"
"Καρδιολογία","2024-01-04","AFTERNOON","DOCTOR","Οφθαλμολογία","1"
"Καρδιολογία","2024-01-04","AFTERNOON","DOCTOR","Παιδιατρική","1"
"Καρδιολογία","2024-01-04","AFTERNOON","NURSE","NURSE_ASSISTANT","1"
"Καρδιολογία","2024-01-04","AFTERNOON","NURSE","HEAD_NURSE","2"
"Καρδιολογία","2024-01-04","AFTERNOON","NURSE","NURSE","3"
"Καρδιολογία","2024-01-04","AFTERNOON","ADMINISTRATIVE","Τεχνικός","1"
"Καρδιολογία","2024-01-04","AFTERNOON","ADMINISTRATIVE","Διαχειριστής","1"
"Καρδιολογία","2024-01-04","NIGHT","DOCTOR","Αιματολογία","1"
"Καρδιολογία","2024-01-04","NIGHT","DOCTOR","Οφθαλμολογία","1"
"Καρδιολογία","2024-01-04","NIGHT","DOCTOR","Γαστρεντερολογία","1"
"Καρδιολογία","2024-01-04","NIGHT","NURSE","NURSE","3"
"Καρδιολογία","2024-01-04","NIGHT","NURSE","NURSE_ASSISTANT","2"
"Καρδιολογία","2024-01-04","NIGHT","NURSE","HEAD_NURSE","1"
"Καρδιολογία","2024-01-04","NIGHT","ADMINISTRATIVE","Διαχειριστής","2"
"Καρδιολογία","2024-01-05","MORNING","DOCTOR","Ενδοκρινολογία","1"
"Καρδιολογία","2024-01-05","MORNING","DOCTOR","Παθολογία","1"
"Καρδιολογία","2024-01-05","MORNING","DOCTOR","Οφθαλμολογία","1"
"Καρδιολογία","2024-01-05","MORNING","NURSE","NURSE_ASSISTANT","2"
"Καρδιολογία","2024-01-05","MORNING","NURSE","HEAD_NURSE","4"
"Καρδιολογία","2024-01-05","MORNING","ADMINISTRATIVE","Γραμματέας","1"
"Καρδιολογία","2024-01-05","MORNING","ADMINISTRATIVE","Λογιστής","1"
"Καρδιολογία","2024-01-05","AFTERNOON","DOCTOR","Ορθοπεδική","1"
"Καρδιολογία","2024-01-05","AFTERNOON","DOCTOR","Οφθαλμολογία","1"
"Καρδιολογία","2024-01-05","AFTERNOON","DOCTOR","Ουρολογία","1"
"Καρδιολογία","2024-01-05","AFTERNOON","NURSE","HEAD_NURSE","1"
"Καρδιολογία","2024-01-05","AFTERNOON","NURSE","NURSE","4"
"Καρδιολογία","2024-01-05","AFTERNOON","NURSE","NURSE_ASSISTANT","1"
"Καρδιολογία","2024-01-05","AFTERNOON","ADMINISTRATIVE","Διαχειριστής","1"
"Καρδιολογία","2024-01-05","AFTERNOON","ADMINISTRATIVE","Γραμματέας","1"
"Καρδιολογία","2024-01-05","NIGHT","DOCTOR","Ενδοκρινολογία","1"
"Καρδιολογία","2024-01-05","NIGHT","DOCTOR","Ορθοπεδική","2"
"Καρδιολογία","2024-01-05","NIGHT","NURSE","NURSE_ASSISTANT","2"
"Καρδιολογία","2024-01-05","NIGHT","NURSE","HEAD_NURSE","2"
"Καρδιολογία","2024-01-05","NIGHT","NURSE","NURSE","2"
"Καρδιολογία","2024-01-05","NIGHT","ADMINISTRATIVE","Τεχνικός","1"
"Καρδιολογία","2024-01-05","NIGHT","ADMINISTRATIVE","Διαχειριστής","1"
"Καρδιολογία","2024-01-06","MORNING","DOCTOR","Ορθοπεδική","2"
"Καρδιολογία","2024-01-06","MORNING","DOCTOR","Ενδοκρινολογία","1"
"Καρδιολογία","2024-01-06","MORNING","NURSE","NURSE","2"
"Καρδιολογία","2024-01-06","MORNING","NURSE","NURSE_ASSISTANT","2"
"Καρδιολογία","2024-01-06","MORNING","NURSE","HEAD_NURSE","2"
"Καρδιολογία","2024-01-06","MORNING","ADMINISTRATIVE","Διαχειριστής","2"
"Καρδιολογία","2024-01-06","AFTERNOON","DOCTOR","Ωτορινολαρυγγολογία","1"
"Καρδιολογία","2024-01-06","AFTERNOON","DOCTOR","Παθολογία","1"
"Καρδιολογία","2024-01-06","AFTERNOON","DOCTOR","Οφθαλμολογία","1"
"Καρδιολογία","2024-01-06","AFTERNOON","NURSE","HEAD_NURSE","2"
"Καρδιολογία","2024-01-06","AFTERNOON","NURSE","NURSE","3"
"Καρδιολογία","2024-01-06","AFTERNOON","NURSE","NURSE_ASSISTANT","1"
"Καρδιολογία","2024-01-06","AFTERNOON","ADMINISTRATIVE","Διαχειριστής","1"
"Καρδιολογία","2024-01-06","AFTERNOON","ADMINISTRATIVE","Τεχνικός","1"
"Καρδιολογία","2024-01-06","NIGHT","DOCTOR","Οφθαλμολογία","1"
"Καρδιολογία","2024-01-06","NIGHT","DOCTOR","Ορθοπεδική","1"
"Καρδιολογία","2024-01-06","NIGHT","DOCTOR","Νευρολογία","1"
"Καρδιολογία","2024-01-06","NIGHT","NURSE","NURSE_ASSISTANT","1"
"Καρδιολογία","2024-01-06","NIGHT","NURSE","NURSE","3"
"Καρδιολογία","2024-01-06","NIGHT","NURSE","HEAD_NURSE","2"
"Καρδιολογία","2024-01-06","NIGHT","ADMINISTRATIVE","Διαχειριστής","1"
"Καρδιολογία","2024-01-06","NIGHT","ADMINISTRATIVE","Τεχνικός","1"
"Καρδιολογία","2024-01-07","MORNING","DOCTOR","Ενδοκρινολογία","1"
"Καρδιολογία","2024-01-07","MORNING","DOCTOR","Ουρολογία","1"
"Καρδιολογία","2024-01-07","MORNING","DOCTOR","Οφθαλμολογία","1"
"Καρδιολογία","2024-01-07","MORNING","NURSE","HEAD_NURSE","1"
"Καρδιολογία","2024-01-07","MORNING","NURSE","NURSE_ASSISTANT","4"
"Καρδιολογία","2024-01-07","MORNING","NURSE","NURSE","1"
"Καρδιολογία","2024-01-07","MORNING","ADMINISTRATIVE","Λογιστής","1"
"Καρδιολογία","2024-01-07","MORNING","ADMINISTRATIVE","Διαχειριστής","1"
"Καρδιολογία","2024-01-07","AFTERNOON","DOCTOR","Ορθοπεδική","1"
"Καρδιολογία","2024-01-07","AFTERNOON","DOCTOR","Ουρολογία","1"
"Καρδιολογία","2024-01-07","AFTERNOON","DOCTOR","Μαιευτική","1"
"Καρδιολογία","2024-01-07","AFTERNOON","NURSE","HEAD_NURSE","2"
"Καρδιολογία","2024-01-07","AFTERNOON","NURSE","NURSE","1"
"Καρδιολογία","2024-01-07","AFTERNOON","NURSE","NURSE_ASSISTANT","3"
"Καρδιολογία","2024-01-07","AFTERNOON","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Καρδιολογία","2024-01-07","AFTERNOON","ADMINISTRATIVE","Τεχνικός","1"
"Καρδιολογία","2024-01-07","NIGHT","DOCTOR","Οφθαλμολογία","1"
"Καρδιολογία","2024-01-07","NIGHT","DOCTOR","Ουρολογία","1"
"Καρδιολογία","2024-01-07","NIGHT","DOCTOR","Αιματολογία","1"
"Καρδιολογία","2024-01-07","NIGHT","NURSE","HEAD_NURSE","2"
"Καρδιολογία","2024-01-07","NIGHT","NURSE","NURSE_ASSISTANT","2"
"Καρδιολογία","2024-01-07","NIGHT","NURSE","NURSE","2"
"Καρδιολογία","2024-01-07","NIGHT","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Καρδιολογία","2024-01-07","NIGHT","ADMINISTRATIVE","Γραμματέας","1"
"Μαιευτική","2024-01-01","MORNING","DOCTOR","Νευρολογία","1"
"Μαιευτική","2024-01-01","MORNING","DOCTOR","Ωτορινολαρυγγολογία","1"
"Μαιευτική","2024-01-01","MORNING","DOCTOR","Πνευμονολογία","1"
"Μαιευτική","2024-01-01","MORNING","NURSE","NURSE","2"
"Μαιευτική","2024-01-01","MORNING","NURSE","HEAD_NURSE","4"
"Μαιευτική","2024-01-01","MORNING","ADMINISTRATIVE","Γραμματέας","1"
"Μαιευτική","2024-01-01","MORNING","ADMINISTRATIVE","Διαχειριστής","1"
"Μαιευτική","2024-01-01","AFTERNOON","DOCTOR","Ενδοκρινολογία","1"
"Μαιευτική","2024-01-01","AFTERNOON","DOCTOR","Μαιευτική","2"
"Μαιευτική","2024-01-01","AFTERNOON","NURSE","NURSE","3"
"Μαιευτική","2024-01-01","AFTERNOON","NURSE","NURSE_ASSISTANT","2"
"Μαιευτική","2024-01-01","AFTERNOON","NURSE","HEAD_NURSE","1"
"Μαιευτική","2024-01-01","AFTERNOON","ADMINISTRATIVE","Διαχειριστής","2"
"Μαιευτική","2024-01-01","NIGHT","DOCTOR","Αιματολογία","1"
"Μαιευτική","2024-01-01","NIGHT","DOCTOR","Παιδιατρική","1"
"Μαιευτική","2024-01-01","NIGHT","DOCTOR","Ορθοπεδική","1"
"Μαιευτική","2024-01-01","NIGHT","NURSE","NURSE","2"
"Μαιευτική","2024-01-01","NIGHT","NURSE","HEAD_NURSE","1"
"Μαιευτική","2024-01-01","NIGHT","NURSE","NURSE_ASSISTANT","3"
"Μαιευτική","2024-01-01","NIGHT","ADMINISTRATIVE","Διαχειριστής","1"
"Μαιευτική","2024-01-01","NIGHT","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Μαιευτική","2024-01-02","MORNING","DOCTOR","Οφθαλμολογία","2"
"Μαιευτική","2024-01-02","MORNING","DOCTOR","Παιδιατρική","1"
"Μαιευτική","2024-01-02","MORNING","NURSE","NURSE","1"
"Μαιευτική","2024-01-02","MORNING","NURSE","HEAD_NURSE","2"
"Μαιευτική","2024-01-02","MORNING","NURSE","NURSE_ASSISTANT","3"
"Μαιευτική","2024-01-02","MORNING","ADMINISTRATIVE","Διαχειριστής","1"
"Μαιευτική","2024-01-02","MORNING","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Μαιευτική","2024-01-02","AFTERNOON","DOCTOR","Παιδιατρική","1"
"Μαιευτική","2024-01-02","AFTERNOON","DOCTOR","Γαστρεντερολογία","2"
"Μαιευτική","2024-01-02","AFTERNOON","NURSE","NURSE","3"
"Μαιευτική","2024-01-02","AFTERNOON","NURSE","HEAD_NURSE","3"
"Μαιευτική","2024-01-02","AFTERNOON","ADMINISTRATIVE","Γραμματέας","1"
"Μαιευτική","2024-01-02","AFTERNOON","ADMINISTRATIVE","Διαχειριστής","1"
"Μαιευτική","2024-01-02","NIGHT","DOCTOR","Ουρολογία","1"
"Μαιευτική","2024-01-02","NIGHT","DOCTOR","Μαιευτική","1"
"Μαιευτική","2024-01-02","NIGHT","DOCTOR","Γαστρεντερολογία","1"
"Μαιευτική","2024-01-02","NIGHT","NURSE","NURSE_ASSISTANT","1"
"Μαιευτική","2024-01-02","NIGHT","NURSE","NURSE","4"
"Μαιευτική","2024-01-02","NIGHT","NURSE","HEAD_NURSE","1"
"Μαιευτική","2024-01-02","NIGHT","ADMINISTRATIVE","Γραμματέας","1"
"Μαιευτική","2024-01-02","NIGHT","ADMINISTRATIVE","Διαχειριστής","1"
"Μαιευτική","2024-01-03","MORNING","DOCTOR","Αιματολογία","1"
"Μαιευτική","2024-01-03","MORNING","DOCTOR","Ουρολογία","1"
"Μαιευτική","2024-01-03","MORNING","DOCTOR","Νεφρολογία","1"
"Μαιευτική","2024-01-03","MORNING","NURSE","NURSE","2"
"Μαιευτική","2024-01-03","MORNING","NURSE","HEAD_NURSE","3"
"Μαιευτική","2024-01-03","MORNING","NURSE","NURSE_ASSISTANT","1"
"Μαιευτική","2024-01-03","MORNING","ADMINISTRATIVE","Υπεύθυνος Αρχείου","2"
"Μαιευτική","2024-01-03","AFTERNOON","DOCTOR","Γαστρεντερολογία","1"
"Μαιευτική","2024-01-03","AFTERNOON","DOCTOR","Ενδοκρινολογία","2"
"Μαιευτική","2024-01-03","AFTERNOON","NURSE","NURSE","3"
"Μαιευτική","2024-01-03","AFTERNOON","NURSE","NURSE_ASSISTANT","2"
"Μαιευτική","2024-01-03","AFTERNOON","NURSE","HEAD_NURSE","1"
"Μαιευτική","2024-01-03","AFTERNOON","ADMINISTRATIVE","Τεχνικός","2"
"Μαιευτική","2024-01-03","NIGHT","DOCTOR","Ορθοπεδική","3"
"Μαιευτική","2024-01-03","NIGHT","NURSE","HEAD_NURSE","1"
"Μαιευτική","2024-01-03","NIGHT","NURSE","NURSE_ASSISTANT","1"
"Μαιευτική","2024-01-03","NIGHT","NURSE","NURSE","4"
"Μαιευτική","2024-01-03","NIGHT","ADMINISTRATIVE","Υπεύθυνος Αρχείου","1"
"Μαιευτική","2024-01-03","NIGHT","ADMINISTRATIVE","Τεχνικός","1"
"Μαιευτική","2024-01-04","MORNING","DOCTOR","Παιδιατρική","1"
"Μαιευτική","2024-01-04","MORNING","DOCTOR","Ενδοκρινολογία","1"
"Μαιευτική","2024-01-04","MORNING","DOCTOR","Χειρουργική","1"
"Μαιευτική","2024-01-04","MORNING","NURSE","HEAD_NURSE","1"
"Μαιευτική","2024-01-04","MORNING","NURSE","NURSE","2"
"Μαιευτική","2024-01-04","MORNING","NURSE","NURSE_ASSISTANT","3"
"Μαιευτική","2024-01-04","MORNING","ADMINISTRATIVE","Διαχειριστής","1"
"Μαιευτική","2024-01-04","MORNING","ADMINISTRATIVE","Γραμματέας","1"
